impression_id,campaign_id,customer_id,channel_id,impression_date,device_type
670,13,1947,4,2024-09-09,Tablet
671,6,1012,5,2025-01-13,Tablet
672,25,5675,3,2024-11-08,Tablet
673,34,1933,3,2025-06-13,Tablet
674,29,2023,1,2025-05-18,Desktop
675,19,5054,4,2025-04-30,Mobile
676,18,3879,4,2025-03-25,Tablet
677,23,4266,1,2025-12-28,Tablet
678,2,3811,1,2024-10-29,Desktop
679,37,5705,5,2025-01-22,Mobile
680,34,1242,3,2025-06-24,Mobile
681,57,5936,2,2024-10-18,Tablet
682,60,5002,5,2025-04-08,Desktop
683,17,3526,2,2024-12-22,Mobile
684,23,3965,1,2026-01-04,Mobile
685,11,3886,3,2024-09-12,Tablet
686,8,338,2,2025-07-24,Desktop
687,30,1317,6,2024-11-14,Mobile
688,60,5794,5,2025-04-16,Desktop
689,42,3202,2,2024-12-27,Desktop
690,14,2278,2,2024-11-30,Desktop
691,15,4583,6,2026-04-26,Desktop
692,37,3140,5,2025-01-05,Mobile
693,6,81,5,2025-02-25,Mobile
694,23,4427,1,2025-12-28,Mobile
695,31,4400,4,2025-01-25,Desktop
696,47,986,3,2024-10-09,Desktop
697,39,5762,6,2024-12-11,Tablet
698,35,1358,6,2025-06-05,Desktop
699,8,2766,2,2025-07-31,Desktop
700,19,675,4,2025-05-17,Desktop
701,53,3609,3,2026-05-23,Desktop
702,28,2262,6,2025-04-28,Mobile
703,3,2137,4,2025-12-05,Mobile
704,42,4980,2,2024-12-29,Mobile
705,20,61,6,2025-05-06,Mobile
706,36,4804,5,2025-04-26,Mobile
707,45,3418,4,2026-05-09,Desktop
708,20,5922,6,2025-04-25,Desktop
709,48,3531,2,2026-01-31,Desktop
710,58,323,1,2025-05-30,Desktop
711,30,298,6,2024-11-25,Mobile
712,4,5340,1,2024-12-06,Desktop
713,10,5061,1,2026-01-02,Mobile
714,27,2093,2,2024-10-28,Mobile
715,17,3695,2,2024-12-02,Tablet
716,24,2945,6,2025-11-01,Mobile
717,24,5821,6,2025-10-04,Mobile
718,22,5729,5,2024-10-12,Desktop
719,53,5910,3,2026-05-17,Desktop
720,15,5230,6,2026-04-20,Desktop
721,9,5501,2,2024-09-04,Tablet
722,51,1313,6,2025-10-02,Mobile
723,36,5002,5,2025-05-02,Mobile
724,45,4260,4,2026-05-21,Mobile
725,59,5799,5,2026-04-20,Desktop
726,49,3417,5,2025-10-04,Desktop
727,16,499,6,2025-02-22,Desktop
728,10,3581,1,2025-12-03,Desktop
729,1,4123,6,2025-03-24,Mobile
730,46,1331,4,2025-02-02,Desktop
731,8,2371,2,2025-08-04,Mobile
732,54,3586,1,2025-09-21,Tablet
733,7,2253,5,2026-05-18,Tablet
734,47,2259,3,2024-11-03,Tablet
735,12,791,1,2024-08-03,Tablet
736,5,5667,1,2024-11-08,Tablet
737,31,4513,4,2025-01-20,Tablet
738,29,9,1,2025-04-06,Desktop
739,35,4607,6,2025-05-22,Tablet
740,27,4448,2,2024-10-31,Mobile
741,39,62,6,2024-12-04,Mobile
742,45,2228,4,2026-04-03,Desktop
743,41,3629,3,2026-02-10,Tablet
744,26,2740,3,2025-10-31,Mobile
745,16,4684,6,2025-03-03,Tablet
746,47,2583,3,2024-10-17,Tablet
747,44,922,1,2025-01-07,Desktop
748,24,5867,6,2025-10-27,Tablet
749,31,1468,4,2025-01-24,Desktop
750,44,4312,1,2025-01-09,Mobile
751,19,851,4,2025-05-13,Mobile
752,5,1984,1,2024-10-25,Desktop
753,9,2677,2,2024-09-12,Desktop
754,27,1144,2,2024-10-30,Mobile
755,37,2725,5,2025-01-26,Desktop
756,50,942,1,2025-03-28,Tablet
757,41,3350,3,2026-02-08,Tablet
758,49,3973,5,2025-09-15,Mobile
759,38,364,2,2025-11-14,Desktop
760,6,5259,5,2025-01-17,Mobile
761,32,1107,3,2024-09-22,Desktop
762,49,1366,5,2025-09-15,Mobile
763,50,3960,1,2025-04-04,Desktop
764,50,2833,1,2025-04-09,Desktop
765,22,3006,5,2024-10-11,Mobile
766,34,759,3,2025-06-15,Desktop
767,51,4849,6,2025-09-22,Mobile
768,33,3689,3,2026-02-06,Tablet
769,46,803,4,2025-02-05,Tablet
770,30,2252,6,2024-12-03,Tablet
771,24,4882,6,2025-11-09,Desktop
772,13,3403,4,2024-09-14,Tablet
773,59,632,5,2026-04-22,Tablet
774,49,2246,5,2025-09-25,Mobile
775,44,1470,1,2024-12-04,Tablet
776,28,3103,6,2025-05-09,Desktop
777,46,5074,4,2025-01-02,Desktop
778,38,2644,2,2025-11-21,Tablet
779,25,2625,3,2024-11-16,Mobile
780,4,5483,1,2024-12-14,Desktop
781,58,3447,1,2025-05-03,Tablet
782,19,3387,4,2025-05-01,Tablet
783,58,1589,1,2025-05-29,Mobile
784,8,3635,2,2025-07-20,Mobile
785,27,3444,2,2024-10-26,Mobile
786,37,2388,5,2025-01-26,Mobile
787,13,5948,4,2024-09-17,Tablet
788,16,5330,6,2025-02-22,Mobile
789,6,4507,5,2025-02-20,Tablet
790,41,3223,3,2026-02-11,Desktop
791,34,2790,3,2025-06-13,Tablet
792,33,1105,3,2026-03-25,Mobile
793,7,1839,5,2026-05-23,Desktop
794,52,4663,1,2025-03-22,Tablet
795,12,2745,1,2024-08-02,Tablet
796,19,5335,4,2025-05-08,Tablet
797,50,884,1,2025-04-11,Tablet
798,32,3052,3,2024-11-04,Tablet
799,42,3873,2,2024-12-22,Mobile
800,24,3099,6,2025-10-09,Mobile
801,27,5377,2,2024-10-27,Mobile
802,4,5940,1,2025-01-16,Tablet
803,49,680,5,2025-09-29,Tablet
804,18,771,4,2025-04-22,Desktop
805,27,772,2,2024-11-03,Tablet
806,16,4091,6,2025-02-12,Mobile
807,21,2245,3,2026-01-21,Mobile
808,11,4409,3,2024-09-17,Desktop
809,20,2447,6,2025-05-01,Desktop
810,19,3763,4,2025-05-06,Mobile
811,36,4638,5,2025-03-25,Mobile
812,41,3289,3,2026-02-05,Desktop
813,2,3238,1,2024-11-11,Tablet
814,3,516,4,2025-12-13,Mobile
815,45,2486,4,2026-05-07,Desktop
816,43,3276,2,2026-01-24,Desktop
817,19,2790,4,2025-04-30,Mobile
818,25,5446,3,2024-12-12,Mobile
819,14,5486,2,2024-11-16,Mobile
820,15,4949,6,2026-04-30,Tablet
821,34,2261,3,2025-06-11,Desktop
822,56,4308,5,2024-12-16,Desktop
823,10,2378,1,2025-12-26,Tablet
824,54,1413,1,2025-09-06,Mobile
825,49,2072,5,2025-10-20,Mobile
826,20,406,6,2025-05-09,Tablet
827,5,2005,1,2024-10-21,Desktop
828,13,2782,4,2024-09-15,Desktop
829,16,5758,6,2025-01-16,Tablet
830,3,1892,4,2025-12-12,Mobile
831,9,5455,2,2024-08-30,Tablet
832,19,1390,4,2025-05-29,Desktop
833,4,1134,1,2025-01-13,Tablet
834,49,3113,5,2025-09-14,Mobile
835,29,4027,1,2025-05-14,Tablet
836,50,257,1,2025-03-31,Tablet
837,33,1336,3,2026-03-22,Tablet
838,39,2755,6,2024-11-28,Desktop
839,48,1998,2,2026-02-04,Tablet
840,31,4279,4,2025-01-26,Desktop
841,2,3072,1,2024-11-16,Tablet
842,44,959,1,2024-12-03,Desktop
843,29,5412,1,2025-04-08,Tablet
844,35,1770,6,2025-05-26,Mobile
845,11,4392,3,2024-09-28,Mobile
846,4,4697,1,2024-12-17,Mobile
847,15,5800,6,2026-05-21,Desktop
848,14,3002,2,2024-11-18,Desktop
849,54,3683,1,2025-09-17,Mobile
850,15,2027,6,2026-05-15,Tablet
851,17,4073,2,2025-01-04,Mobile
852,30,2799,6,2024-11-17,Desktop
853,59,2654,5,2026-04-28,Tablet
854,22,5150,5,2024-11-01,Tablet
855,43,291,2,2026-01-25,Tablet
856,55,5333,3,2025-07-23,Desktop
857,1,5126,6,2025-04-15,Desktop
858,47,3043,3,2024-10-04,Desktop
859,39,2946,6,2024-12-12,Tablet
860,49,2186,5,2025-10-09,Tablet
861,29,5968,1,2025-05-01,Mobile
862,53,651,3,2026-05-13,Tablet
863,3,3538,4,2025-12-02,Tablet
864,37,4097,5,2025-01-29,Desktop
865,23,5631,1,2026-01-17,Desktop
866,45,4699,4,2026-05-24,Tablet
867,39,3857,6,2024-12-06,Desktop
868,13,686,4,2024-09-13,Mobile
869,50,2252,1,2025-04-19,Desktop
870,30,823,6,2024-12-01,Desktop
871,46,5326,4,2024-12-24,Desktop
872,54,4507,1,2025-09-18,Tablet
873,37,4560,5,2025-01-09,Mobile
874,21,3907,3,2026-01-09,Desktop
875,7,3046,5,2026-05-16,Mobile
876,23,896,1,2026-01-14,Desktop
877,48,1987,2,2026-01-26,Desktop
878,27,810,2,2024-10-22,Mobile
879,26,4358,3,2025-11-06,Desktop
880,20,959,6,2025-05-22,Mobile
881,4,4223,1,2025-01-22,Tablet
882,17,4160,2,2024-12-20,Desktop
883,49,2774,5,2025-10-01,Tablet
884,59,802,5,2026-04-23,Mobile
885,21,1901,3,2026-01-16,Tablet
886,22,1933,5,2024-11-03,Mobile
887,42,4210,2,2024-12-11,Tablet
888,45,670,4,2026-04-26,Tablet
889,18,4991,4,2025-04-29,Tablet
890,29,4580,1,2025-04-20,Tablet
891,36,1114,5,2025-03-17,Desktop
892,30,4321,6,2024-11-16,Desktop
893,29,4005,1,2025-05-01,Desktop
894,57,4502,2,2024-10-15,Tablet
895,59,1126,5,2026-05-03,Tablet
896,41,945,3,2026-02-09,Mobile
897,31,1434,4,2025-01-22,Mobile
898,5,2206,1,2024-11-07,Mobile
899,48,4782,2,2026-01-25,Desktop
900,27,4437,2,2024-10-21,Mobile
901,22,5583,5,2024-10-30,Mobile
902,42,338,2,2024-12-31,Tablet
903,47,71,3,2024-10-13,Desktop
904,17,4204,2,2025-01-05,Tablet
905,47,1685,3,2024-11-07,Mobile
906,20,2024,6,2025-04-28,Tablet
907,6,3282,5,2025-02-06,Mobile
908,18,599,4,2025-03-30,Mobile
909,48,3849,2,2026-02-07,Tablet
910,13,1964,4,2024-09-09,Mobile
911,46,3792,4,2025-01-13,Mobile
912,36,5022,5,2025-03-30,Mobile
913,53,1028,3,2026-05-12,Desktop
914,50,5612,1,2025-04-08,Tablet
915,46,3180,4,2024-12-29,Desktop
916,31,5572,4,2025-01-21,Tablet
917,38,1249,2,2025-11-08,Mobile
918,27,3615,2,2024-10-25,Desktop
919,26,2433,3,2025-11-04,Desktop
920,25,4664,3,2024-12-09,Mobile
921,56,3625,5,2024-12-13,Mobile
922,59,2971,5,2026-05-08,Mobile
923,5,5519,1,2024-11-01,Desktop
924,33,2271,3,2026-03-06,Mobile
925,15,1328,6,2026-04-26,Tablet
926,33,3636,3,2026-02-11,Desktop
927,56,3737,5,2024-12-09,Tablet
928,46,2662,4,2025-01-18,Desktop
929,12,2929,1,2024-08-03,Mobile
930,56,5780,5,2024-12-16,Tablet
931,21,4405,3,2026-01-15,Tablet
932,2,646,1,2024-10-28,Tablet
933,23,1277,1,2026-01-01,Tablet
934,53,5863,3,2026-05-12,Tablet
935,27,4364,2,2024-10-28,Tablet
936,13,5531,4,2024-09-13,Tablet
937,52,1829,1,2025-02-09,Tablet
938,40,4460,5,2026-03-09,Tablet
939,30,4287,6,2024-11-12,Desktop
940,8,1778,2,2025-07-31,Tablet
941,20,3301,6,2025-04-24,Mobile
942,18,3761,4,2025-04-02,Mobile
943,5,2904,1,2024-11-02,Desktop
944,17,4982,2,2024-12-20,Tablet
945,23,5013,1,2025-12-31,Mobile
946,39,5118,6,2024-12-20,Desktop
947,51,4839,6,2025-10-04,Mobile
948,17,2936,2,2024-12-19,Tablet
949,24,2297,6,2025-10-26,Desktop
950,18,5007,4,2025-04-19,Desktop
951,25,2946,3,2024-12-17,Tablet
952,11,1491,3,2024-09-17,Tablet
953,49,3047,5,2025-10-18,Mobile
954,25,842,3,2024-12-22,Tablet
955,22,4159,5,2024-10-16,Tablet
956,13,2034,4,2024-09-15,Tablet
957,7,1581,5,2026-05-30,Desktop
958,38,5761,2,2025-11-22,Tablet
959,4,4679,1,2024-12-25,Tablet
960,59,4737,5,2026-04-28,Tablet
961,19,3734,4,2025-05-29,Mobile
962,32,5052,3,2024-09-29,Desktop
963,30,4569,6,2024-11-30,Desktop
964,49,3586,5,2025-09-17,Tablet
965,19,5792,4,2025-04-05,Mobile
966,51,1139,6,2025-09-02,Tablet
967,11,5684,3,2024-08-22,Tablet
968,49,2419,5,2025-10-05,Tablet
969,41,3165,3,2026-01-27,Mobile
970,35,727,6,2025-06-05,Desktop
971,33,3242,3,2026-02-16,Mobile
972,32,3657,3,2024-10-23,Desktop
973,24,5988,6,2025-11-15,Mobile
974,48,5861,2,2026-02-03,Mobile
975,51,5815,6,2025-08-30,Desktop
976,36,2107,5,2025-03-20,Desktop
977,17,5952,2,2025-01-06,Tablet
978,22,2754,5,2024-10-05,Mobile
979,22,5125,5,2024-10-30,Tablet
980,21,1305,3,2026-01-16,Tablet
981,54,3039,1,2025-09-16,Mobile
982,36,5813,5,2025-04-10,Desktop
983,50,5711,1,2025-03-19,Desktop
984,35,4106,6,2025-06-04,Mobile
985,27,4803,2,2024-10-21,Tablet
986,23,1058,1,2026-01-15,Desktop
987,27,4337,2,2024-10-25,Desktop
988,12,3695,1,2024-07-30,Mobile
989,21,536,3,2026-01-14,Desktop
990,42,664,2,2024-11-24,Mobile
991,1,632,6,2025-03-23,Tablet
992,25,4356,3,2024-12-19,Tablet
993,10,842,1,2026-01-01,Desktop
994,59,2828,5,2026-04-23,Desktop
995,56,2157,5,2024-12-17,Tablet
996,29,3300,1,2025-04-22,Mobile
997,36,4251,5,2025-03-18,Desktop
998,53,4114,3,2026-05-16,Desktop
999,48,3094,2,2026-02-13,Desktop
1000,51,2806,6,2025-09-30,Tablet
1001,25,2395,3,2024-12-05,Desktop
1002,44,5198,1,2024-12-31,Desktop
1003,41,1998,3,2026-01-23,Desktop
1004,32,1570,3,2024-10-29,Desktop
1005,51,4472,6,2025-09-11,Mobile
1006,45,2174,4,2026-04-01,Desktop
1007,3,5093,4,2025-12-07,Desktop
1008,13,1978,4,2024-09-07,Desktop
1009,49,4223,5,2025-10-15,Desktop
1010,20,264,6,2025-05-06,Tablet
1011,54,2325,1,2025-09-04,Tablet
1012,37,2078,5,2025-01-14,Desktop
1013,17,4918,2,2024-12-14,Mobile
1014,38,5819,2,2025-11-11,Tablet
1015,32,2783,3,2024-10-30,Tablet
1016,50,4968,1,2025-03-05,Desktop
1017,5,4206,1,2024-10-23,Mobile
1018,10,5823,1,2026-01-19,Desktop
1019,44,4885,1,2024-12-16,Desktop
1020,4,452,1,2025-01-26,Desktop
1021,11,4282,3,2024-08-22,Tablet
1022,12,3211,1,2024-07-23,Desktop
1023,44,109,1,2024-12-21,Tablet
1024,4,1522,1,2024-12-19,Mobile
1025,8,5566,2,2025-07-20,Desktop
1026,49,5586,5,2025-10-07,Desktop
1027,50,4812,1,2025-04-11,Tablet
1028,25,5900,3,2024-11-30,Mobile
1029,28,4856,6,2025-05-12,Mobile
1030,31,63,4,2025-01-16,Tablet
1031,23,1735,1,2026-01-18,Desktop
1032,45,184,4,2026-04-11,Mobile
1033,48,546,2,2026-01-26,Mobile
1034,22,1321,5,2024-10-08,Desktop
1035,3,3023,4,2025-12-04,Desktop
1036,12,5098,1,2024-07-27,Desktop
1037,50,5199,1,2025-04-17,Tablet
1038,35,3685,6,2025-05-30,Desktop
1039,49,5595,5,2025-09-22,Mobile
1040,30,3008,6,2024-11-22,Tablet
1041,23,5376,1,2025-12-30,Desktop
1042,7,2747,5,2026-05-16,Mobile
1043,26,1678,3,2025-10-24,Mobile
1044,42,5536,2,2024-12-11,Tablet
1045,6,2339,5,2025-01-17,Mobile
1046,25,3023,3,2024-12-01,Tablet
1047,57,1983,2,2024-10-22,Tablet
1048,6,3969,5,2025-03-03,Tablet
1049,23,5973,1,2026-01-17,Desktop
1050,53,158,3,2026-05-05,Mobile
1051,24,5443,6,2025-11-05,Mobile
1052,30,27,6,2024-11-15,Desktop
1053,15,2198,6,2026-05-21,Tablet
1054,37,1010,5,2025-01-12,Desktop
1055,37,4559,5,2025-01-22,Desktop
1056,39,297,6,2024-12-11,Mobile
1057,43,3319,2,2026-01-14,Mobile
1058,18,1780,4,2025-03-27,Tablet
1059,24,795,6,2025-11-09,Desktop
1060,9,4648,2,2024-09-08,Mobile
1061,36,1313,5,2025-05-13,Desktop
1062,57,1356,2,2024-11-03,Mobile
1063,1,1664,6,2025-05-06,Desktop
1064,41,3514,3,2026-02-16,Desktop
1065,16,3952,6,2025-03-06,Mobile
1066,33,113,3,2026-03-05,Desktop
1067,50,1466,1,2025-03-08,Mobile
1068,12,2616,1,2024-08-01,Mobile
1069,34,2007,3,2025-06-15,Mobile
1070,8,5345,2,2025-07-23,Tablet
1071,59,4740,5,2026-04-27,Mobile
1072,20,3749,6,2025-05-15,Desktop
1073,14,2049,2,2024-11-22,Desktop
1074,50,4211,1,2025-03-26,Tablet
1075,32,5076,3,2024-10-16,Tablet
1076,36,3568,5,2025-04-08,Tablet
1077,19,4723,4,2025-04-05,Desktop
1078,6,4505,5,2025-02-15,Desktop
1079,36,3419,5,2025-05-06,Tablet
1080,56,1884,5,2024-12-11,Desktop
1081,41,4488,3,2026-01-30,Tablet
1082,14,1241,2,2024-11-20,Desktop
1083,49,4694,5,2025-09-05,Mobile
1084,26,4844,3,2025-11-02,Tablet
1085,23,4949,1,2026-01-04,Tablet
1086,36,2858,5,2025-04-04,Desktop
1087,27,1146,2,2024-10-25,Desktop
1088,60,583,5,2025-04-08,Mobile
1089,37,4472,5,2025-01-21,Desktop
1090,42,5359,2,2024-12-10,Desktop
1091,56,3899,5,2024-12-19,Desktop
1092,43,857,2,2026-01-17,Tablet
1093,59,5635,5,2026-05-03,Desktop
1094,42,5937,2,2025-01-10,Mobile
1095,2,2625,1,2024-11-22,Mobile
1096,9,3568,2,2024-08-27,Mobile
1097,15,4680,6,2026-04-22,Mobile
1098,50,4427,1,2025-03-13,Tablet
1099,46,5825,4,2025-01-20,Desktop
1100,15,676,6,2026-05-18,Tablet
1101,6,3474,5,2025-02-28,Tablet
1102,9,4159,2,2024-09-09,Tablet
1103,54,5384,1,2025-09-23,Tablet
1104,12,5279,1,2024-08-03,Mobile
1105,26,5874,3,2025-10-30,Desktop
1106,33,3076,3,2026-03-22,Desktop
1107,35,5001,6,2025-05-21,Mobile
1108,37,2594,5,2025-01-21,Desktop
1109,19,2565,4,2025-05-13,Tablet
1110,15,1538,6,2026-05-27,Tablet
1111,47,4927,3,2024-10-08,Desktop
1112,11,5921,3,2024-08-24,Mobile
1113,7,1554,5,2026-05-22,Tablet
1114,39,328,6,2024-12-11,Desktop
1115,28,4913,6,2025-05-04,Mobile
1116,8,3711,2,2025-08-12,Mobile
1117,18,5782,4,2025-05-12,Desktop
1118,15,1530,6,2026-05-06,Tablet
1119,44,407,1,2024-11-30,Tablet
1120,10,2961,1,2025-12-30,Mobile
1121,37,501,5,2025-01-25,Mobile
1122,31,1588,4,2025-01-25,Desktop
1123,40,747,5,2026-02-27,Mobile
1124,11,1358,3,2024-08-30,Desktop
1125,14,619,2,2024-12-07,Tablet
1126,1,5751,6,2025-04-03,Mobile
1127,54,1682,1,2025-09-16,Tablet
1128,7,2686,5,2026-05-23,Desktop
1129,33,5437,3,2026-03-11,Tablet
1130,13,4065,4,2024-09-12,Mobile
1131,19,3695,4,2025-04-19,Tablet
1132,9,4243,2,2024-09-01,Desktop
1133,43,4990,2,2026-01-15,Desktop
1134,50,5300,1,2025-03-04,Mobile
1135,41,3849,3,2026-02-18,Tablet
1136,9,5384,2,2024-09-14,Tablet
1137,46,3210,4,2024-12-29,Tablet
1138,27,1678,2,2024-10-21,Tablet
1139,23,5321,1,2026-01-09,Desktop
1140,8,3252,2,2025-08-01,Tablet
1141,25,5486,3,2024-11-26,Tablet
1142,22,239,5,2024-11-01,Mobile
1143,36,2393,5,2025-05-07,Desktop
1144,5,5716,1,2024-10-30,Mobile
1145,14,1513,2,2024-11-23,Desktop
1146,55,5673,3,2025-07-25,Tablet
1147,44,5751,1,2024-12-23,Desktop
1148,41,5334,3,2026-01-30,Desktop
1149,1,3372,6,2025-03-25,Tablet
1150,28,3873,6,2025-04-19,Tablet
1151,54,5250,1,2025-09-15,Tablet
1152,59,4676,5,2026-04-21,Desktop
1153,53,3775,3,2026-05-23,Tablet
1154,19,5901,4,2025-04-15,Desktop
1155,50,4121,1,2025-04-18,Tablet
1156,46,5863,4,2024-12-29,Mobile
1157,27,332,2,2024-10-30,Tablet
1158,22,823,5,2024-10-24,Tablet
1159,14,2733,2,2024-12-06,Desktop
1160,12,2319,1,2024-07-24,Tablet
1161,48,4713,2,2026-02-11,Mobile
1162,60,962,5,2025-04-11,Tablet
1163,4,5865,1,2024-12-30,Tablet
1164,28,1903,6,2025-04-29,Tablet
1165,37,2604,5,2025-01-08,Tablet
1166,21,1664,3,2026-01-19,Desktop
1167,6,3466,5,2025-03-03,Tablet
1168,52,338,1,2025-03-15,Tablet
1169,11,894,3,2024-09-10,Tablet
1170,58,4489,1,2025-05-18,Tablet
1171,5,1116,1,2024-11-12,Mobile
1172,23,1430,1,2026-01-16,Mobile
1173,3,4775,4,2025-12-06,Desktop
1174,50,542,1,2025-04-03,Tablet
1175,16,2652,6,2025-02-24,Mobile
1176,51,146,6,2025-09-25,Mobile
1177,37,2099,5,2025-01-08,Desktop
1178,5,4204,1,2024-11-09,Mobile
1179,54,528,1,2025-09-12,Desktop
1180,4,5374,1,2024-12-15,Mobile
1181,54,5500,1,2025-09-06,Tablet
1182,14,614,2,2024-12-04,Tablet
1183,21,5948,3,2026-01-19,Desktop
1184,53,1795,3,2026-05-12,Mobile
1185,40,495,5,2026-02-28,Mobile
1186,33,36,3,2026-03-22,Mobile
1187,55,2470,3,2025-08-13,Tablet
1188,29,3773,1,2025-04-20,Tablet
1189,28,2008,6,2025-04-27,Mobile
1190,20,5036,6,2025-05-18,Mobile
1191,8,4304,2,2025-07-24,Tablet
1192,48,2120,2,2026-01-26,Mobile
1193,60,4414,5,2025-04-10,Tablet
1194,58,5666,1,2025-05-23,Tablet
1195,4,542,1,2025-01-01,Mobile
1196,13,1842,4,2024-09-08,Mobile
1197,41,2798,3,2026-02-21,Tablet
1198,37,2996,5,2025-01-06,Mobile
1199,23,3255,1,2026-01-13,Tablet
1200,14,1811,2,2024-12-14,Mobile
1201,34,3998,3,2025-06-28,Tablet
1202,43,3865,2,2026-01-14,Mobile
1203,41,3457,3,2026-01-26,Mobile
1204,50,670,1,2025-03-06,Mobile
1205,45,2880,4,2026-04-01,Mobile
1206,37,2152,5,2025-01-07,Mobile
1207,28,2952,6,2025-05-11,Mobile
1208,17,5566,2,2024-11-25,Mobile
1209,12,2903,1,2024-08-01,Tablet
1210,19,91,4,2025-04-26,Desktop
1211,40,2661,5,2026-03-05,Desktop
1212,18,4941,4,2025-03-23,Mobile
1213,18,4697,4,2025-05-13,Mobile
1214,6,3082,5,2025-02-12,Tablet
1215,56,1514,5,2024-12-18,Tablet
1216,35,2807,6,2025-06-01,Tablet
1217,3,3372,4,2025-12-09,Tablet
1218,36,5999,5,2025-04-08,Mobile
1219,19,3857,4,2025-04-02,Tablet
1220,43,4174,2,2026-01-10,Desktop
1221,41,2957,3,2026-01-28,Desktop
1222,41,2148,3,2026-02-03,Mobile
1223,18,4895,4,2025-04-03,Mobile
1224,9,2974,2,2024-09-01,Tablet
1225,42,5972,2,2024-12-12,Desktop
1226,21,2763,3,2026-01-18,Mobile
1227,8,392,2,2025-08-06,Mobile
1228,34,4101,3,2025-06-28,Tablet
1229,17,270,2,2024-11-27,Desktop
1230,34,1517,3,2025-06-18,Desktop
1231,5,2140,1,2024-11-13,Tablet
1232,39,4446,6,2024-12-14,Mobile
1233,46,2970,4,2025-01-04,Desktop
1234,3,174,4,2025-12-06,Desktop
1235,39,3688,6,2024-12-21,Tablet
1236,33,2490,3,2026-02-13,Tablet
1237,47,5566,3,2024-10-04,Mobile
1238,56,3006,5,2024-12-09,Mobile
1239,18,4261,4,2025-05-01,Mobile
1240,53,1321,3,2026-05-18,Desktop
1241,57,4580,2,2024-10-17,Mobile
1242,24,4334,6,2025-10-25,Desktop
1243,52,5467,1,2025-04-08,Desktop
1244,45,206,4,2026-05-31,Tablet
1245,7,2714,5,2026-06-03,Desktop
1246,25,4078,3,2024-12-06,Mobile
1247,33,552,3,2026-02-14,Mobile
1248,51,2486,6,2025-10-09,Mobile
1249,43,5678,2,2026-01-21,Desktop
1250,47,2643,3,2024-11-09,Desktop
1251,26,5918,3,2025-10-29,Desktop
1252,26,331,3,2025-10-24,Mobile
1253,7,4313,5,2026-05-16,Tablet
1254,20,3475,6,2025-05-10,Desktop
1255,13,3011,4,2024-09-05,Mobile
1256,42,5836,2,2025-01-08,Mobile
1257,52,770,1,2025-03-24,Mobile
1258,58,5424,1,2025-05-11,Mobile
1259,3,4154,4,2025-12-14,Desktop
1260,58,1568,1,2025-05-19,Desktop
1261,8,5449,2,2025-07-20,Desktop
1262,50,2607,1,2025-04-12,Tablet
1263,28,4905,6,2025-04-21,Tablet
1264,3,2345,4,2025-12-09,Mobile
1265,44,5121,1,2025-01-02,Tablet
1266,45,3816,4,2026-04-01,Desktop
1267,39,838,6,2024-12-18,Tablet
1268,40,3890,5,2026-02-26,Desktop
1269,30,1136,6,2024-11-25,Tablet
1270,40,2493,5,2026-02-26,Desktop
1271,18,1021,4,2025-04-20,Mobile
1272,36,139,5,2025-04-08,Tablet
1273,42,1274,2,2025-01-09,Tablet
1274,56,3215,5,2024-12-18,Tablet
1275,27,2906,2,2024-10-26,Mobile
1276,48,3015,2,2026-02-04,Tablet
1277,53,1501,3,2026-05-18,Mobile
1278,18,4117,4,2025-04-18,Mobile
1279,36,4234,5,2025-04-18,Desktop
1280,46,2164,4,2025-01-27,Tablet
1281,4,5326,1,2025-01-03,Tablet
1282,28,3857,6,2025-05-01,Mobile
1283,22,4281,5,2024-10-19,Tablet
1284,31,1678,4,2025-01-26,Tablet
1285,58,3,1,2025-05-22,Desktop
1286,9,5222,2,2024-09-13,Mobile
1287,19,4952,4,2025-04-25,Mobile
1288,36,729,5,2025-04-07,Tablet
1289,60,2253,5,2025-04-20,Mobile
1290,38,3960,2,2025-11-13,Desktop
1291,41,3906,3,2026-02-18,Mobile
1292,43,5189,2,2026-01-26,Desktop
1293,24,831,6,2025-10-26,Mobile
1294,15,2610,6,2026-05-28,Tablet
1295,9,567,2,2024-09-01,Mobile
1296,59,2347,5,2026-04-19,Mobile
1297,19,102,4,2025-04-10,Desktop
1298,43,5434,2,2026-01-19,Desktop
1299,52,3158,1,2025-04-02,Tablet
1300,8,5111,2,2025-08-02,Tablet
1301,47,345,3,2024-11-02,Mobile
1302,25,1380,3,2024-12-02,Mobile
1303,40,1570,5,2026-03-01,Mobile
1304,13,2331,4,2024-09-13,Mobile
1305,57,4836,2,2024-11-11,Desktop
1306,6,2330,5,2025-03-11,Mobile
1307,9,1228,2,2024-08-27,Desktop
1308,49,381,5,2025-09-20,Desktop
1309,44,464,1,2025-01-01,Desktop
1310,23,4574,1,2025-12-31,Desktop
1311,8,2697,2,2025-08-01,Desktop
1312,52,4364,1,2025-02-25,Tablet
1313,25,4100,3,2024-11-13,Tablet
1314,16,803,6,2025-02-27,Mobile
1315,53,848,3,2026-05-19,Desktop
1316,37,4542,5,2025-01-12,Tablet
1317,4,4336,1,2024-12-12,Mobile
1318,47,2276,3,2024-10-04,Tablet
1319,59,452,5,2026-05-10,Tablet
1320,53,75,3,2026-05-21,Mobile
1321,4,1737,1,2024-12-18,Mobile
1322,6,59,5,2025-02-18,Tablet
1323,12,1396,1,2024-07-30,Desktop
