click_id,impression_id,campaign_id,customer_id,channel_id,click_date,device_type
588,8423,10,2720,1,2025-11-29,Desktop
589,8439,4,1347,1,2024-12-17,Desktop
590,8460,55,1036,3,2025-08-22,Mobile
591,8461,21,1147,3,2026-01-15,Desktop
592,8488,15,4447,6,2026-04-22,Tablet
593,8520,48,4802,2,2026-01-30,Tablet
594,8521,45,1978,4,2026-05-25,Tablet
595,8526,53,4648,3,2026-05-17,Tablet
596,8531,12,562,1,2024-07-29,Tablet
597,8544,50,435,1,2025-04-06,Desktop
598,8591,9,5416,2,2024-09-05,Tablet
599,8610,52,717,1,2025-04-09,Mobile
600,8612,27,1667,2,2024-10-24,Mobile
601,8637,22,2475,5,2024-11-01,Mobile
602,8650,4,1568,1,2024-12-09,Desktop
603,8651,48,1082,2,2026-02-08,Mobile
604,8662,48,709,2,2026-02-04,Mobile
605,8674,48,1900,2,2026-02-15,Desktop
606,8684,55,5883,3,2025-08-20,Tablet
607,8722,27,565,2,2024-10-28,Mobile
608,8762,46,513,4,2024-12-31,Tablet
609,8786,32,5837,3,2024-09-18,Mobile
610,8840,56,3003,5,2024-12-23,Desktop
611,8848,51,5517,6,2025-09-04,Desktop
612,8874,1,3011,6,2025-03-28,Mobile
613,8875,29,4210,1,2025-06-02,Desktop
614,8889,4,584,1,2025-01-01,Tablet
615,8897,2,1173,1,2024-11-09,Tablet
616,8908,51,5805,6,2025-09-16,Tablet
617,8912,51,3510,6,2025-09-01,Desktop
618,8930,55,2433,3,2025-07-28,Tablet
619,8938,8,3776,2,2025-08-17,Desktop
620,8995,12,4845,1,2024-07-23,Tablet
621,9019,54,2856,1,2025-09-07,Desktop
622,9031,55,3109,3,2025-08-17,Tablet
623,9033,15,4268,6,2026-05-03,Mobile
624,9074,39,3377,6,2024-12-08,Desktop
625,9134,16,5967,6,2025-01-25,Tablet
626,9179,37,4978,5,2025-01-22,Desktop
627,9181,14,3580,2,2024-11-17,Tablet
628,9193,22,3584,5,2024-10-11,Mobile
629,9213,37,2364,5,2025-01-06,Tablet
630,9262,17,3016,2,2025-01-05,Tablet
631,9286,35,139,6,2025-05-24,Tablet
632,9291,35,5089,6,2025-05-16,Desktop
633,9305,39,590,6,2024-12-02,Desktop
634,9315,58,4103,1,2025-05-04,Desktop
635,9318,40,2930,5,2026-03-07,Tablet
636,9321,45,2313,4,2026-04-20,Desktop
637,9334,55,5998,3,2025-07-21,Mobile
638,9342,16,2677,6,2025-01-24,Desktop
639,9372,5,3671,1,2024-10-24,Mobile
640,9385,12,3587,1,2024-07-22,Tablet
641,9388,15,1690,6,2026-05-24,Tablet
642,9417,24,5869,6,2025-11-12,Mobile
643,9419,15,4009,6,2026-05-07,Mobile
644,9426,48,2455,2,2026-02-02,Desktop
645,9450,31,3230,4,2025-01-21,Desktop
646,9454,7,5344,5,2026-05-16,Tablet
647,9476,31,2796,4,2025-01-25,Tablet
648,9495,48,5437,2,2026-02-08,Mobile
649,9516,51,406,6,2025-09-12,Desktop
650,9550,23,775,1,2026-01-03,Desktop
651,9592,2,483,1,2024-11-17,Tablet
652,9594,40,5300,5,2026-03-04,Desktop
653,9603,1,4206,6,2025-04-28,Mobile
654,9618,46,783,4,2025-01-23,Mobile
655,9631,32,1751,3,2024-10-03,Tablet
656,9634,30,940,6,2024-12-05,Tablet
657,9638,56,5533,5,2024-12-23,Mobile
658,9641,8,856,2,2025-07-25,Tablet
659,9644,42,2924,2,2025-01-23,Tablet
660,9656,5,1687,1,2024-11-04,Tablet
661,9668,15,257,6,2026-05-12,Tablet
662,9674,51,3703,6,2025-09-13,Mobile
663,9677,10,3526,1,2026-01-08,Mobile
664,9710,11,3002,3,2024-08-15,Desktop
665,9741,17,2027,2,2025-01-02,Tablet
666,9777,50,5875,1,2025-04-13,Tablet
667,9795,48,3657,2,2026-01-24,Tablet
668,9803,23,2103,1,2026-01-12,Mobile
669,9818,5,2052,1,2024-11-18,Mobile
670,9834,13,2627,4,2024-09-03,Tablet
671,9842,3,5641,4,2025-12-10,Desktop
672,9857,21,1430,3,2026-01-16,Desktop
673,9904,29,5792,1,2025-05-03,Mobile
674,9944,15,5009,6,2026-05-02,Desktop
675,9950,34,688,3,2025-06-24,Mobile
676,9952,3,2335,4,2025-12-14,Mobile
677,9958,29,2667,1,2025-04-10,Mobile
678,9961,54,345,1,2025-09-18,Desktop
679,9976,17,4102,2,2024-12-26,Tablet
680,9985,37,2538,5,2025-01-17,Tablet
681,9996,47,4352,3,2024-11-04,Desktop
682,10006,26,2711,3,2025-11-02,Desktop
683,10008,24,4931,6,2025-10-22,Desktop
684,10027,13,3710,4,2024-09-06,Tablet
685,10038,20,4943,6,2025-05-15,Tablet
686,10099,29,574,1,2025-04-14,Desktop
687,10118,16,5201,6,2025-01-22,Mobile
688,10125,11,3886,3,2024-09-29,Desktop
689,10129,19,5131,4,2025-04-24,Desktop
690,10133,33,1797,3,2026-03-12,Desktop
691,10161,22,5375,5,2024-10-19,Tablet
692,10162,11,4787,3,2024-08-16,Desktop
693,10174,39,2925,6,2024-12-22,Mobile
694,10175,40,5604,5,2026-02-23,Desktop
695,10192,29,397,1,2025-06-03,Desktop
696,10197,25,4515,3,2024-12-20,Desktop
697,10201,49,611,5,2025-09-18,Desktop
698,10202,45,2190,4,2026-05-10,Tablet
699,10203,2,1803,1,2024-11-06,Desktop
700,10226,30,1194,6,2024-11-27,Desktop
701,10230,27,5886,2,2024-10-23,Desktop
702,10241,57,4884,2,2024-10-25,Desktop
703,10255,45,169,4,2026-05-14,Tablet
704,10262,10,3472,1,2025-12-01,Tablet
705,10270,58,2847,1,2025-05-29,Tablet
706,10286,8,3764,2,2025-07-20,Tablet
707,10298,24,1251,6,2025-10-27,Mobile
708,10338,45,2920,4,2026-05-03,Desktop
709,10341,38,2347,2,2025-11-18,Tablet
710,10347,20,4277,6,2025-05-06,Desktop
711,10348,4,2478,1,2025-01-23,Mobile
712,10366,25,1949,3,2024-12-30,Desktop
713,10392,7,649,5,2026-05-27,Desktop
714,10398,12,5182,1,2024-07-23,Desktop
715,10470,34,5021,3,2025-06-20,Desktop
716,10477,11,845,3,2024-09-20,Tablet
717,10478,58,5726,1,2025-05-09,Desktop
718,10513,53,68,3,2026-05-11,Mobile
719,10552,37,1127,5,2025-01-13,Tablet
720,10554,3,3211,4,2025-12-15,Tablet
721,10570,31,4555,4,2025-01-31,Desktop
722,10571,36,2115,5,2025-03-22,Tablet
723,10590,35,536,6,2025-05-19,Mobile
724,10591,51,5767,6,2025-09-27,Desktop
725,10604,12,863,1,2024-07-26,Desktop
726,10605,51,2046,6,2025-09-07,Mobile
727,10612,38,2479,2,2025-11-13,Tablet
728,10641,28,3520,6,2025-05-08,Desktop
729,10646,3,136,4,2025-12-11,Mobile
730,10648,53,2569,3,2026-05-22,Tablet
731,10653,12,5482,1,2024-07-23,Tablet
732,10689,11,5776,3,2024-09-18,Mobile
733,10699,31,1786,4,2025-01-27,Desktop
734,10706,20,2658,6,2025-05-10,Desktop
735,10737,11,1556,3,2024-08-25,Mobile
736,10797,50,1715,1,2025-04-19,Mobile
737,10814,44,531,1,2024-12-12,Tablet
738,10833,49,498,5,2025-09-10,Mobile
739,10854,44,4690,1,2024-12-28,Mobile
740,10856,42,4956,2,2024-12-11,Tablet
741,10881,34,4837,3,2025-06-18,Mobile
742,10883,37,4940,5,2025-01-29,Desktop
743,10896,51,5048,6,2025-10-10,Desktop
744,10901,36,1044,5,2025-03-20,Tablet
745,10904,50,5221,1,2025-03-19,Desktop
746,10912,54,1463,1,2025-09-21,Tablet
747,10931,26,587,3,2025-11-04,Mobile
748,10950,55,4485,3,2025-08-05,Desktop
749,10992,47,3006,3,2024-10-11,Tablet
750,11001,1,420,6,2025-04-10,Tablet
751,11015,20,4545,6,2025-05-23,Desktop
752,11017,35,1325,6,2025-06-06,Mobile
753,11032,48,4307,2,2026-02-11,Tablet
754,11046,49,2216,5,2025-09-01,Mobile
755,11073,57,2011,2,2024-10-20,Desktop
756,11089,28,3015,6,2025-05-13,Tablet
757,11096,58,2157,1,2025-05-22,Desktop
758,11116,10,4313,1,2026-01-10,Desktop
759,11132,49,3379,5,2025-10-22,Tablet
760,11138,51,990,6,2025-08-26,Desktop
761,11172,50,2381,1,2025-03-16,Mobile
762,11218,7,2172,5,2026-05-25,Tablet
763,11244,16,3113,6,2025-02-07,Tablet
764,11251,28,3419,6,2025-05-14,Desktop
765,11254,30,570,6,2024-11-14,Desktop
766,11273,41,5885,3,2026-02-21,Desktop
767,11285,40,5486,5,2026-03-08,Tablet
768,11293,55,2494,3,2025-08-23,Tablet
769,11302,45,1517,4,2026-04-19,Mobile
770,11313,39,3959,6,2024-12-11,Tablet
771,11361,43,1092,2,2026-01-29,Desktop
772,11367,39,896,6,2024-12-07,Desktop
773,11372,19,2115,4,2025-04-29,Tablet
774,11380,20,3668,6,2025-04-24,Tablet
775,11400,10,965,1,2025-12-14,Mobile
776,11425,52,4204,1,2025-04-08,Tablet
777,11428,33,1419,3,2026-02-23,Desktop
778,11430,11,2321,3,2024-09-23,Mobile
779,11482,28,772,6,2025-04-29,Mobile
780,11483,8,440,2,2025-08-06,Tablet
781,11491,36,707,5,2025-04-25,Mobile
782,11501,54,877,1,2025-09-18,Tablet
783,11514,5,1,1,2024-10-22,Mobile
784,11521,48,270,2,2026-02-03,Tablet
785,11523,45,4050,4,2026-05-01,Desktop
786,11552,60,3686,5,2025-04-12,Mobile
787,11555,8,3790,2,2025-07-18,Mobile
788,11557,10,5492,1,2025-12-17,Desktop
789,11559,50,230,1,2025-03-04,Mobile
790,11563,20,4300,6,2025-05-16,Mobile
791,11571,28,177,6,2025-05-03,Tablet
792,11583,21,4040,3,2026-01-16,Desktop
793,11615,42,1358,2,2024-12-19,Desktop
794,11623,19,3192,4,2025-05-27,Desktop
795,11624,15,133,6,2026-04-18,Desktop
796,11637,15,2163,6,2026-05-27,Tablet
797,11646,33,2026,3,2026-03-23,Mobile
798,11659,34,3724,3,2025-07-02,Mobile
799,11668,36,344,5,2025-05-04,Desktop
800,11680,1,2330,6,2025-04-07,Mobile
801,11726,41,3952,3,2026-02-03,Tablet
802,11727,14,5493,2,2024-11-26,Tablet
803,11733,59,2577,5,2026-04-23,Desktop
804,11744,24,3483,6,2025-11-14,Desktop
805,11752,59,5578,5,2026-04-25,Mobile
806,11784,56,1498,5,2024-12-13,Mobile
807,11818,10,5324,1,2025-11-30,Tablet
808,11819,60,5752,5,2025-04-27,Desktop
809,11826,59,3466,5,2026-05-10,Desktop
810,11836,27,3991,2,2024-10-31,Desktop
811,11862,44,4630,1,2025-01-01,Desktop
812,11876,36,2319,5,2025-03-25,Desktop
813,11897,31,4930,4,2025-01-29,Mobile
814,11906,45,1577,4,2026-04-07,Mobile
815,11936,52,5425,1,2025-02-18,Mobile
816,11979,58,4998,1,2025-05-23,Mobile
817,12008,10,2421,1,2026-01-10,Desktop
818,12017,29,823,1,2025-05-15,Mobile
819,12033,20,107,6,2025-04-20,Desktop
820,12037,33,2069,3,2026-03-14,Tablet
821,12039,12,797,1,2024-08-01,Tablet
822,12043,5,2826,1,2024-11-15,Mobile
823,12063,25,1381,3,2024-11-13,Mobile
824,12075,9,1112,2,2024-09-10,Tablet
825,12079,37,2996,5,2025-01-15,Tablet
826,12080,8,3682,2,2025-07-24,Desktop
827,12081,22,5769,5,2024-10-18,Mobile
828,12104,4,4004,1,2024-12-23,Desktop
829,12108,39,70,6,2024-12-01,Tablet
830,12115,41,1095,3,2026-02-13,Tablet
831,12124,37,2271,5,2025-01-30,Desktop
832,12130,2,115,1,2024-10-28,Mobile
833,12137,14,5654,2,2024-12-09,Desktop
834,12145,20,4619,6,2025-04-20,Desktop
835,12152,1,2980,6,2025-03-24,Tablet
836,12158,57,692,2,2024-11-13,Tablet
837,12175,44,611,1,2024-12-12,Tablet
838,12226,24,3161,6,2025-10-23,Mobile
839,12230,6,4464,5,2025-02-11,Tablet
840,12233,24,5553,6,2025-10-16,Mobile
841,12280,3,2150,4,2025-12-17,Mobile
842,12294,38,2813,2,2025-11-16,Desktop
843,12296,19,2823,4,2025-05-17,Tablet
844,12319,53,4320,3,2026-05-11,Mobile
845,12326,58,5736,1,2025-05-29,Desktop
846,12334,32,1934,3,2024-10-22,Tablet
847,12351,28,3808,6,2025-04-13,Mobile
848,12357,57,5904,2,2024-10-25,Mobile
849,12364,29,3462,1,2025-04-15,Mobile
850,12397,24,4114,6,2025-10-26,Tablet
851,12428,34,4505,3,2025-07-01,Desktop
852,12469,16,927,6,2025-01-19,Mobile
853,12476,18,5388,4,2025-04-01,Tablet
854,12514,3,1042,4,2025-12-07,Mobile
855,12516,30,4969,6,2024-11-25,Desktop
856,12540,4,3242,1,2025-01-23,Mobile
857,12546,28,5765,6,2025-05-04,Tablet
858,12577,29,2316,1,2025-05-22,Desktop
859,12582,52,2102,1,2025-02-19,Tablet
860,12584,36,1554,5,2025-04-24,Desktop
861,12595,31,4984,4,2025-01-25,Desktop
862,12614,40,2312,5,2026-03-05,Desktop
863,12622,35,1556,6,2025-06-05,Tablet
864,12623,14,1845,2,2024-12-14,Tablet
865,12625,19,5591,4,2025-04-27,Tablet
866,12678,34,5237,3,2025-06-12,Tablet
867,12684,44,2608,1,2024-12-26,Desktop
868,12685,57,755,2,2024-11-15,Mobile
869,12692,48,1321,2,2026-01-29,Tablet
870,12706,43,5607,2,2026-01-25,Mobile
871,12710,44,5168,1,2025-01-02,Desktop
872,12718,23,4599,1,2026-01-13,Mobile
873,12721,34,791,3,2025-06-30,Desktop
874,12737,42,4726,2,2024-12-14,Desktop
875,12753,9,2448,2,2024-09-08,Mobile
876,12768,59,893,5,2026-05-03,Tablet
877,12782,51,5829,6,2025-09-01,Desktop
878,12783,38,3015,2,2025-11-16,Tablet
879,12786,36,4553,5,2025-04-08,Mobile
880,12792,10,4284,1,2025-12-14,Tablet
881,12794,24,109,6,2025-10-22,Mobile
882,12809,12,5766,1,2024-07-26,Tablet
883,12841,55,132,3,2025-07-28,Desktop
884,12861,36,2988,5,2025-05-05,Tablet
885,12871,19,2621,4,2025-05-19,Tablet
886,12883,19,75,4,2025-04-22,Desktop
887,12921,25,3956,3,2024-11-19,Tablet
888,12944,41,477,3,2026-02-03,Tablet
889,12961,47,1243,3,2024-10-20,Mobile
890,12977,18,3443,4,2025-04-27,Tablet
891,13008,39,4620,6,2024-12-08,Tablet
892,13032,39,3964,6,2024-12-10,Tablet
893,13073,11,1461,3,2024-09-09,Desktop
894,13077,7,4032,5,2026-05-29,Tablet
895,13082,40,843,5,2026-02-22,Tablet
896,13086,7,1082,5,2026-06-03,Desktop
897,13095,33,5462,3,2026-03-05,Desktop
898,13133,38,5714,2,2025-11-13,Desktop
899,13188,57,3282,2,2024-10-13,Tablet
900,13192,27,5190,2,2024-10-29,Mobile
901,13197,28,4583,6,2025-05-15,Desktop
902,13205,49,5130,5,2025-10-25,Mobile
903,13212,10,1261,1,2026-01-05,Tablet
904,13218,53,3649,3,2026-05-16,Desktop
905,13255,5,216,1,2024-11-14,Mobile
906,13263,3,3889,4,2025-12-09,Desktop
907,13267,23,4235,1,2026-01-04,Tablet
908,13272,13,1414,4,2024-09-09,Tablet
909,13310,25,4909,3,2024-11-20,Tablet
910,13331,53,5417,3,2026-05-22,Tablet
911,13342,4,3282,1,2024-12-03,Tablet
912,13350,16,1173,6,2025-02-10,Desktop
913,13354,17,3161,2,2024-12-09,Tablet
914,13356,54,1126,1,2025-09-14,Tablet
915,13362,2,1821,1,2024-11-24,Desktop
916,13383,12,5847,1,2024-08-01,Mobile
917,13401,16,1117,6,2025-02-27,Tablet
918,13415,26,5026,3,2025-10-26,Mobile
919,13428,9,5921,2,2024-09-11,Mobile
920,13447,31,3786,4,2025-01-24,Tablet
921,13489,51,2400,6,2025-09-30,Desktop
922,13541,12,260,1,2024-08-02,Tablet
923,13543,51,2033,6,2025-08-29,Desktop
924,13545,38,3709,2,2025-11-14,Desktop
925,13566,14,809,2,2024-12-07,Tablet
926,13576,25,3289,3,2025-01-07,Desktop
927,13595,20,1305,6,2025-04-24,Desktop
928,13597,36,5209,5,2025-03-20,Tablet
929,13600,25,39,3,2024-12-08,Mobile
930,13607,23,5334,1,2025-12-31,Tablet
931,13608,10,3680,1,2025-12-15,Tablet
932,13609,10,4798,1,2025-12-14,Mobile
933,13622,42,3832,2,2025-01-15,Desktop
934,13624,28,441,6,2025-05-04,Tablet
935,13628,53,2553,3,2026-05-23,Mobile
936,13636,54,4472,1,2025-09-13,Mobile
937,13655,57,4427,2,2024-11-01,Mobile
938,13659,22,4177,5,2024-10-07,Mobile
939,13687,56,4864,5,2024-12-16,Tablet
940,13719,50,2245,1,2025-05-04,Desktop
941,13772,35,5684,6,2025-06-02,Mobile
942,13773,51,5497,6,2025-09-20,Mobile
943,13809,34,270,3,2025-06-26,Tablet
944,13840,37,5427,5,2025-01-20,Desktop
945,13846,3,2449,4,2025-12-05,Mobile
946,13871,52,914,1,2025-02-20,Desktop
947,13875,45,1805,4,2026-04-10,Mobile
948,13878,3,5761,4,2025-12-11,Tablet
949,13901,20,4912,6,2025-05-20,Tablet
950,13920,28,1358,6,2025-05-10,Tablet
951,13960,11,3812,3,2024-08-22,Tablet
952,13963,47,350,3,2024-10-07,Mobile
953,13979,47,144,3,2024-10-28,Desktop
954,13980,2,5844,1,2024-11-25,Mobile
955,14033,59,1031,5,2026-04-25,Mobile
956,14061,45,1358,4,2026-05-10,Tablet
957,14068,26,1650,3,2025-10-25,Desktop
958,14118,48,597,2,2026-02-12,Mobile
959,14128,43,2131,2,2026-01-24,Mobile
960,14140,37,2966,5,2025-01-27,Tablet
961,14148,27,5412,2,2024-10-26,Desktop
962,14183,46,627,4,2024-12-28,Desktop
963,14189,59,5805,5,2026-04-24,Mobile
964,14260,20,1903,6,2025-04-19,Tablet
965,14267,18,5009,4,2025-03-28,Mobile
966,14269,58,2814,1,2025-05-27,Desktop
967,14306,30,166,6,2024-11-21,Desktop
968,14309,44,4814,1,2024-12-15,Mobile
969,14313,7,4247,5,2026-06-06,Desktop
970,14345,16,804,6,2025-03-04,Tablet
971,14355,21,3070,3,2026-01-18,Mobile
972,14368,5,3990,1,2024-11-15,Mobile
973,14372,47,4929,3,2024-10-07,Tablet
974,14385,20,3387,6,2025-06-01,Desktop
975,14400,50,3816,1,2025-03-13,Mobile
976,14401,32,3186,3,2024-10-24,Tablet
977,14467,52,3393,1,2025-03-28,Desktop
978,14474,30,2044,6,2024-11-22,Desktop
979,14483,22,3098,5,2024-10-05,Desktop
980,14487,30,4817,6,2024-11-15,Mobile
981,14501,21,2352,3,2026-01-18,Tablet
982,14502,13,4939,4,2024-09-08,Mobile
983,14508,15,5375,6,2026-05-20,Desktop
984,14512,45,5460,4,2026-05-15,Tablet
985,14527,11,4199,3,2024-09-08,Desktop
986,14528,33,96,3,2026-03-05,Desktop
987,14532,39,3163,6,2024-12-21,Mobile
988,14575,43,2895,2,2026-01-25,Tablet
989,14578,29,5826,1,2025-04-16,Desktop
990,14584,44,651,1,2024-12-25,Mobile
991,14585,4,2199,1,2025-01-03,Desktop
992,14598,31,4845,4,2025-01-27,Tablet
993,14630,22,2214,5,2024-10-12,Mobile
994,14634,50,5091,1,2025-03-08,Mobile
995,14640,4,5102,1,2025-01-01,Tablet
996,14684,31,3055,4,2025-01-16,Desktop
997,14695,33,381,3,2026-02-04,Tablet
998,14730,30,3815,6,2024-11-22,Tablet
999,14750,11,5533,3,2024-09-19,Tablet
1000,14753,20,1334,6,2025-05-10,Desktop
1001,14762,23,4705,1,2026-01-12,Mobile
1002,14794,16,420,6,2025-02-17,Desktop
1003,14813,48,4573,2,2026-02-03,Tablet
1004,14826,27,2348,2,2024-10-27,Desktop
1005,14862,27,3661,2,2024-10-30,Desktop
1006,14869,13,4418,4,2024-09-02,Tablet
1007,14893,32,5630,3,2024-10-24,Mobile
1008,14917,16,4044,6,2025-02-16,Desktop
1009,14933,29,1015,1,2025-05-20,Desktop
1010,14943,3,4145,4,2025-12-18,Desktop
1011,14963,7,2582,5,2026-06-01,Mobile
1012,14983,24,2632,6,2025-10-31,Desktop
1013,14996,27,2563,2,2024-10-27,Mobile
1014,15002,50,387,1,2025-03-16,Desktop
1015,15013,29,4826,1,2025-05-11,Desktop
1016,15064,48,5249,2,2026-01-31,Mobile
1017,15082,34,5592,3,2025-06-13,Mobile
1018,15095,25,5494,3,2024-12-30,Tablet
1019,15098,8,706,2,2025-07-28,Mobile
1020,15144,52,120,1,2025-03-24,Mobile
1021,15154,13,1950,4,2024-09-15,Desktop
1022,15163,57,2627,2,2024-10-25,Mobile
1023,15186,11,968,3,2024-09-26,Mobile
1024,15191,1,5199,6,2025-05-02,Desktop
1025,15214,44,4209,1,2024-12-04,Mobile
1026,15233,20,1123,6,2025-05-29,Tablet
1027,15239,9,4966,2,2024-09-06,Desktop
1028,15266,10,4660,1,2026-01-12,Desktop
1029,15274,47,5494,3,2024-11-07,Mobile
1030,15291,15,3634,6,2026-05-21,Mobile
1031,15296,26,3139,3,2025-10-31,Desktop
1032,15325,45,2677,4,2026-05-15,Mobile
1033,15338,34,4147,3,2025-06-30,Mobile
1034,15371,60,1582,5,2025-04-26,Desktop
1035,15374,21,1696,3,2026-01-14,Desktop
1036,15385,8,3878,2,2025-08-16,Desktop
1037,15387,60,5670,5,2025-04-20,Tablet
1038,15411,2,3192,1,2024-11-14,Tablet
1039,15415,25,5486,3,2024-11-15,Tablet
1040,15426,13,5552,4,2024-09-02,Mobile
1041,15436,53,1674,3,2026-05-25,Tablet
1042,15443,52,3921,1,2025-02-20,Mobile
1043,15446,4,4423,1,2024-12-30,Desktop
1044,15456,37,1116,5,2025-01-26,Tablet
1045,15461,21,1970,3,2026-01-18,Tablet
1046,15464,13,2156,4,2024-09-13,Desktop
1047,15466,5,2274,1,2024-11-19,Tablet
1048,15469,60,4709,5,2025-04-10,Tablet
1049,15480,59,4705,5,2026-05-05,Mobile
1050,15507,53,502,3,2026-05-20,Mobile
1051,15514,19,4256,4,2025-05-09,Mobile
1052,15527,14,4880,2,2024-12-16,Mobile
1053,15532,54,2116,1,2025-09-19,Desktop
1054,15541,13,2107,4,2024-09-01,Tablet
1055,15559,18,3490,4,2025-04-06,Tablet
1056,15563,54,2078,1,2025-09-24,Mobile
1057,15566,16,1156,6,2025-02-27,Desktop
1058,15604,14,5967,2,2024-12-02,Mobile
1059,15605,42,2022,2,2025-01-20,Desktop
1060,15618,3,4358,4,2025-12-04,Desktop
1061,15620,24,1140,6,2025-10-31,Mobile
1062,15633,43,2059,2,2026-01-25,Desktop
1063,15653,32,4102,3,2024-09-12,Mobile
1064,15654,20,2455,6,2025-05-23,Tablet
1065,15671,3,173,4,2025-12-11,Desktop
1066,15673,30,4341,6,2024-11-29,Mobile
1067,15681,25,5826,3,2024-12-30,Tablet
1068,15682,16,5366,6,2025-01-23,Desktop
1069,15699,15,1015,6,2026-05-28,Mobile
1070,15702,12,5435,1,2024-08-02,Desktop
1071,15724,43,2641,2,2026-01-31,Mobile
1072,15743,10,5958,1,2025-12-28,Mobile
1073,15749,9,4795,2,2024-08-27,Mobile
1074,15765,2,816,1,2024-11-16,Mobile
1075,15771,46,995,4,2025-01-18,Desktop
1076,15781,53,4755,3,2026-05-23,Mobile
1077,15794,45,2266,4,2026-04-23,Desktop
1078,15805,10,142,1,2026-01-22,Tablet
1079,15809,40,2855,5,2026-03-08,Desktop
1080,15815,44,1126,1,2024-12-26,Mobile
1081,15833,2,4805,1,2024-11-19,Mobile
1082,15838,8,4765,2,2025-07-29,Mobile
1083,15841,12,5635,1,2024-08-05,Desktop
1084,15843,14,1313,2,2024-11-29,Tablet
1085,15871,44,2986,1,2025-01-05,Tablet
1086,15891,38,3692,2,2025-11-14,Tablet
1087,15897,58,3253,1,2025-05-08,Tablet
1088,15916,13,3877,4,2024-09-03,Mobile
1089,15922,32,3192,3,2024-10-09,Mobile
1090,15951,10,3287,1,2025-12-31,Tablet
1091,15960,29,4156,1,2025-05-10,Desktop
1092,16010,16,506,6,2025-01-26,Mobile
1093,16077,14,3029,2,2024-12-02,Desktop
1094,16093,37,517,5,2025-01-05,Desktop
1095,16098,47,411,3,2024-10-25,Tablet
1096,16111,26,3938,3,2025-10-29,Tablet
1097,16126,56,3874,5,2024-12-10,Desktop
1098,16131,51,1140,6,2025-09-20,Tablet
1099,16157,27,5915,2,2024-10-30,Desktop
1100,16183,45,254,4,2026-05-23,Desktop
1101,16189,16,360,6,2025-02-22,Mobile
1102,16191,31,3866,4,2025-01-18,Desktop
1103,16193,42,2015,2,2025-01-21,Desktop
1104,16195,56,4935,5,2024-12-20,Mobile
1105,16209,4,4662,1,2024-12-30,Tablet
1106,16223,42,1869,2,2025-01-21,Tablet
1107,16269,47,3733,3,2024-10-08,Mobile
1108,16279,52,271,1,2025-03-27,Tablet
1109,16287,19,1588,4,2025-05-25,Tablet
1110,16309,22,4922,5,2024-10-28,Tablet
1111,16367,24,4601,6,2025-10-30,Tablet
1112,16390,4,1939,1,2024-12-08,Tablet
1113,16392,12,4558,1,2024-07-30,Desktop
1114,16398,53,5848,3,2026-05-26,Mobile
1115,16412,16,5648,6,2025-02-01,Mobile
1116,16413,14,3556,2,2024-11-16,Desktop
1117,16416,20,3291,6,2025-05-10,Desktop
1118,16448,57,2549,2,2024-10-19,Desktop
1119,16462,30,3567,6,2024-11-18,Tablet
1120,16469,60,3423,5,2025-04-08,Tablet
1121,16497,54,5268,1,2025-09-06,Tablet
1122,16513,40,4422,5,2026-02-23,Mobile
1123,16514,30,1660,6,2024-11-16,Mobile
1124,16517,11,264,3,2024-09-03,Desktop
1125,16535,13,1027,4,2024-09-05,Tablet
1126,16579,3,3796,4,2025-12-08,Desktop
1127,16592,46,3911,4,2025-02-06,Tablet
1128,16597,19,1937,4,2025-04-11,Tablet
1129,16604,40,2981,5,2026-03-13,Desktop
1130,16652,57,1229,2,2024-11-05,Desktop
1131,16673,53,693,3,2026-05-16,Mobile
1132,16701,3,4336,4,2025-12-16,Tablet
1133,16719,39,5128,6,2024-11-29,Tablet
1134,16735,26,141,3,2025-10-31,Tablet
1135,16749,29,5060,1,2025-04-11,Mobile
1136,16750,8,4060,2,2025-08-07,Desktop
1137,16752,28,5366,6,2025-04-30,Desktop
1138,16774,53,1700,3,2026-05-24,Mobile
1139,16782,31,3927,4,2025-01-27,Tablet
1140,16788,48,5315,2,2026-01-25,Tablet
1141,16825,11,152,3,2024-09-25,Tablet
1142,16838,60,1040,5,2025-04-17,Desktop
1143,16856,19,216,4,2025-04-12,Desktop
1144,16874,37,5779,5,2025-01-13,Mobile
1145,16885,18,3336,4,2025-04-01,Tablet
1146,16893,35,1660,6,2025-05-28,Mobile
1147,16909,44,4101,1,2025-01-01,Tablet
1148,16944,21,350,3,2026-01-13,Desktop
1149,16949,21,4750,3,2026-01-21,Mobile
1150,16983,60,2190,5,2025-04-28,Desktop
1151,17018,50,5064,1,2025-03-31,Mobile
1152,17028,51,3731,6,2025-09-25,Desktop
1153,17033,8,2939,2,2025-08-16,Mobile
1154,17047,25,5575,3,2024-12-17,Desktop
1155,17069,59,129,5,2026-05-03,Desktop
1156,17086,31,2337,4,2025-01-18,Desktop
1157,17092,57,707,2,2024-10-25,Mobile
1158,17104,6,5511,5,2025-02-04,Desktop
1159,17118,39,1780,6,2024-12-13,Desktop
1160,17119,43,5968,2,2026-01-19,Mobile
1161,17134,40,5393,5,2026-02-27,Desktop
1162,17141,27,2212,2,2024-10-29,Desktop
1163,17169,48,2133,2,2026-02-04,Mobile
1164,17171,21,554,3,2026-01-20,Desktop
1165,17197,53,2019,3,2026-05-11,Tablet
1166,17200,44,4056,1,2024-12-10,Desktop
